Name,Genre
Turbo: Super Stunt Squad,Sports
Turbo: Super Stunt Squad,Sports
Pachinko Kaou: Misora Hibari,Misc
Accel World: Kasoku no Chouten,Adventure
Poupee Girl DS,Misc
Choro Q,Racing
Just Cause,Action
Narcissus: Moshimo Ashita ga Runara,Adventure
Girl Friend Beta: Kimi to Sugosu Natsuyasumi,Action
IHRA Drag Racing: Sportsman Edition,Racing
"Sharin no Kuni, Himawari no Shoujo",Adventure
Simple DS Series Vol. 42: The Haioku Byoutou,Adventure
Drone Tactics,Strategy
So-Ra-No-Wo-To: Otome no Gojuusou,Adventure
Technic Beat,Misc
Dance! It's Your Stage,Misc
Worldwide Soccer Manager 2006,Sports
I Love Horses: Rider's Paradise,Simulation
DuckTales: Remastered,Action
Yume Neko DS,Simulation
Germany's Next Topmodel 2011,Simulation
Dream C Club,Simulation
Assetto Corsa,Racing
SBK Superbike World Championship,Racing
Memories Off 6: Next Relation,Adventure
Meiji Toukyou Renka: Twilight Kiss,Action
Scared Rider Xechs,Adventure
4 Play Collection - Dark Mysteries,Misc
Vitamin X: Detective B6,Adventure
Misshitsu no Sacrifice,Adventure
Evil Genius,Strategy
Ouran Koukou Host Bu,Adventure
King's Quest: The Complete Collection,Adventure
Lotus Challenge,Racing
Imperium Romanum,Strategy
Football Manager 2007,Sports
Ferrari: The Race Experience,Racing
Dragon Zakura DS,Misc
Chameleon: To Dye For!,Puzzle
Sora no Otoshimono: DokiDoki Summer Vacation,Adventure
Shinseiki Evangelion: Battle Orchestra Portable,Fighting
Blackthorne,Action
Donkey Kong Jungle Beat,Platform
DokuSui: DokiDoki Suikoden,Role-Playing
Contrast,Platform
Bomberman (jp sales),Puzzle
Blazblue: Continuum Shift Extend,Fighting
S.Y.K: Shinsetsu Saiyuuki,Adventure
Black Cat,Action
Smart Kid's Mega Game Mix,Misc
Space Invaders Revolution,Shooter
Wiffle Ball Advance,Sports
Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi,Role-Playing
Wand of Fortune: Mirai e no Prologue Portable,Adventure
Secret Game Portable,Adventure
Sengoku Hime: Senran ni Mau Otometachi,Adventure
SpongeBob: HeroPants,Platform
Kimi no Yuusha,Role-Playing
Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales),Shooter
Period Cube: Torikago no Amadeus,Action
Nobunaga no Yabou Online: Houou no Shou,Strategy
Cosmetic Paradise: Make no Kiseki,Misc
Turok,Action
Legoland,Action
Nobunaga no Yabou DS,Strategy
Winter Sports 3: The Great Tournament,Sports
Valentino Rossi: The Game,Racing
Wand of Fortune Portable,Adventure
Sengoku,Strategy
Republique,Action
Sousaku Alice to Oujisama!,Simulation
Ship Simulator 2008,Simulation
Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),Action
Brave: The Video Game,Action
Simple DS Series Vol. 14: The Jidousha Kyoushuujo DS,Misc
Ten Pin Alley 2,Sports
NBA 2K17,Sports
Postman Pat: Special Delivery Service,Misc
Himawari: Pebble in the Sky Portable,Adventure
Rise of Flight: Iron Cross Edition,Simulation
WRC 5: FIA World Rally Championship,Sports
Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,Adventure
NiGHTS into dreams...,Platform
Kono Aozora ni Yakusoku o: Tenohira no Rakuen,Adventure
Guild Wars: Factions,Role-Playing
Shinobi Koutsutsu,Adventure
WinBack 2: Project Poseidon,Shooter
Kaitou Rousseau,Action
GunParade Orchestra: Ao no Shou,Adventure
Totally Spies! Totally Party,Misc
Puyo Pop Fever,Puzzle
Super Stardust Ultra VR,Shooter
Total War Attila: Tyrants & Kings,Strategy
Wizardry XTH: Unlimited Students,Role-Playing
Instant Brain,Adventure
Coronation Street: The Mystery of the Missing Hotpot Recipe,Adventure
Dead Rising,Action
Abunai: Koi no Sousa Shitsu,Action
MLB 15: The Show,Sports
Azure Striker Gunvolt,Action
Penguins of Madagascar,Action
Magic Encyclopedia: Moonlight,Misc
Don Bradman Cricket 14,Sports
SoulLink Extension,Adventure
Codename: Panzers Phase Two,Strategy
Winning Post 7 Maximum 2008,Sports
Samurai Shodown Anthology (JP sales),Fighting
Sangoku Koi Senki: Otome no Heihou!,Adventure
Alfa Romeo Racing Italiano,Racing
"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",Misc
The Last Remnant,Role-Playing
Kaitou Joker: Toki o Koeru Kaitou to Ushinawareta Houseki,Action
Super Robot Taisen XO,Strategy
Aquaman: Battle for Atlantis,Action
Raven's Cry,Role-Playing
Call of Juarez,Shooter
Pachitte Chonmage Tatsujin 16: Pachinko Hissatsu Shigotojin III,Misc
Unreal Tournament 2003,Shooter
Neverwinter Nights 2: Mask of the Betrayer,Role-Playing
Mortal Kombat: Tournament Edition,Fighting
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,Adventure
Diary Girl,Misc
Shitsuji ga Aruji o Erabu Toki,Adventure
Rayman Raving Rabbids,Misc
War for the Overworld,Strategy
World Poker Tour,Misc
Best Of Tests,Puzzle
Infinite Stratos 2: Love and Purge,Action
Honda ATV Fever,Racing
Umihara Kawase Jun: Second Edition Kanzenban,Puzzle
50 Classic Games,Misc
Psycho-Pass,Adventure
Fab 5 Soccer,Sports
Destiny Links,Role-Playing
Egg Mania: Eggstreme Madness,Puzzle
Pro Angler Moves,Sports
WRC: FIA World Rally Championship,Racing
Sakura Sakura: Haru Urara,Adventure
Rocksmith 2014 Edition Remastered,Misc
Uta no * Prince-Sama: Sweet Serenade,Adventure
Higurashi no Naku Koro ni Iki,Action
The Legend of Heroes: Trails in the Sky Third Chapter,Role-Playing
Road Trip: Shifting Gears,Racing
Rewrite,Adventure
Darksiders: Warmastered Edition,Action
Major Dream: Major Wii Nagero! Gyroball!!,Sports
"Iza, Shutsujin! Koisen",Adventure
Grand Theft Auto III,Action
Hiiro no Kakera: Shin Tamayori Hime Denshou,Adventure
Datenshi no Amai Yuuwaku x Kaikan Phrase,Adventure
Grooverider: Slot Car Thunder,Racing
Super PickUps,Racing
Bakumatsu Koihana: Shinsengumi DS,Adventure
Digger Simulator,Simulation
Miyako: Awayuki no Utage,Action
LifeSigns: Surgical Unit,Simulation
Konami Classics Vol. 2,Misc
The Technomancer,Role-Playing
Football Manager Live,Sports
Aeon Flux,Action
Marginal #4: Idol of Supernova,Adventure
Tobidase! Kagaku-kun Chikyuu Daitanken! Nazo no Chinkai Seibutsu ni Idome!,Misc
Kana: Imouto,Adventure
Rock N' Roll Racing,Racing
Impossible Creatures,Strategy
Serious Sam II,Shooter
Football Academy,Sports
GoGo's Crazy Bones,Action
Norn + Nonette: Last Era,Action
Nodame Cantabile,Misc
Games Around the World,Misc
Hitotsu Tobashi Renai V,Adventure
Blitzkrieg 2 Anthology,Strategy
DoDonPachi Saidaioujou,Shooter
Last Escort: Club Katze,Adventure
Fuuraiki 3,Action
Phantasy Star Online 2 Episode 4: Deluxe Package,Role-Playing
1/2 Summer +,Adventure
Winning Post 7 Maximum 2008,Sports
SBK09 Superbike World Championship,Racing
Tears to Tiara: Kakan no Daichi Portable,Adventure
Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,Adventure
Ninja Gaiden Sigma 2,Action
UEFA Champions League 2006-2007,Sports
Monster Rancher Advance 2,Simulation
Big Hero 6: Battle in the Bay,Action
Dr. Slump & Arale-Chan,Adventure
Madden NFL 13,Sports
Umineko no Naku Koro ni Portable 1,Adventure
Festa!! Hyper Girls Party,Adventure
Geten no Hana: Yume Akari,Misc
Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,Misc
Vanark,Shooter
Game Book DS: Sword World 2.0,Role-Playing
WTA Tour Tennis,Sports
Fernbus Simulator,Simulation
Furious Karting,Racing
IL-2 Sturmovik,Simulation
NHL 16,Sports
Pet Shop Monogatari DS 2,Simulation
Monkey Madness: Island Escape,Action
Chokkan! Asonde Relaxuma,Action
Hot Wheels: Stunt Track Challenge / World Race,Racing
Minna no Conveni,Simulation
Accel World: Kasoku no Chouten,Adventure
Azure Striker Gunvolt: Striker Pack,Action
SoulCalibur Legends (JP sales),Action
Theatre Of War,Strategy
Izumo 2,Adventure
Entaku no Seito: Students of Round,Role-Playing
Bratz: Forever Diamondz,Adventure
Smiley World: Island Challenge,Puzzle
PC Engine Best Collention: Ginga Ojousama Densetsu Collection,Adventure
Isshoni Gohan. Portable,Adventure
King of Fighters 2002: Unlimited Match Tougeki Ver.,Fighting
Hanayamata: Yosakoi Live,Adventure
Malice,Platform
htoL#NiQ: The Firefly Diary,Platform
Rosario to Vampire: Tanabata no Miss Youkai Gakuen,Adventure
Virtua Tennis 3,Sports
Wallace & Gromit: Curse of the Were-Rabbit,Adventure
Worms: WMD,Action
Ouka Sengoku Portable,Adventure
Shepherd's Crossing,Simulation
The Book of Unwritten Tales 2,Adventure
Dark Parables: The Exiled Prince,Puzzle
Tactics Layer: Ritina Guard Senki,Strategy
Hyakka Yakou,Action
San-X Character Channel: All-Star Daishuugou!,Action
Fuun Shinsengumi Bakumatsuden Portable,Action
Doki-Doki Universe,Adventure
Sega Golf Club: Miyazato San Kyoudai Naizou,Sports
Rozen Maiden: Gebetgarten,Fighting
Sangoku Koi Senki: Omoide Gaeshi - CS Edition,Adventure
Homeworld Remastered Collection,Strategy
Princess Arthur,Misc
Brain Exercise With Dr. Kawashima,Puzzle
Sherlock Holmes: The Devil's Daughter,Adventure
Sakura-Sou no Pet na Kanojo,Adventure
Fatal Fury: Battle Archives Volume 2 (JP sales),Fighting
Toro to Morimori,Misc
Tantei Jinguuji Saburo: Hai to Diamond,Adventure
Satisfashion,Misc
Truck Racer,Racing
Metal Slug Anthology,Shooter
Shorts,Platform
K-1 Grand Prix,Fighting
Rave Master: Special Attack Force!,Fighting
Simple 2000 Series Vol. 120: The Saigo no Nippon Tsuwamono,Strategy
Casper,Adventure
AKB1/48: Idol to Guam de Koishitara...,Misc
Adventure Time: The Secret of the Nameless ,Adventure
Football Manager 2005,Sports
Hakuoki: Reimeiroku DS,Action
BattleForge,Strategy
Turbo Trainz,Racing
Ro-Kyu-Bu! Secret Photo Op,Adventure
Barbie and Her Sisters Puppy Rescue,Action
Caladrius,Shooter
Duel Love: Koisuru Otome wa Shouri no Megami,Adventure
Super Robot Monkey Team: Game Boy Advance Video Volume 1,Misc
Freekstyle,Racing
Mystery Legends: Beauty and the Beast,Puzzle
Tomoyo After: It's a Wonderful Life CS Edition,Adventure
Bunmei Kaika: Aoiza Ibunroku Saien,Action
Groovin' Blocks,Puzzle
Aa Megami-samaa,Adventure
Rail Simulator,Simulation
Banjo-Kazooie,Platform
Monster High: New Ghoul in School,Action
Bakumatsu Rock,Action
Prototype: Biohazard Bundle,Action
Far East of Eden II: Manji Maru,Role-Playing
Family Jockey,Sports
Spider-Man: Friend or Foe,Action
Thunder Alley,Racing
Resistance Dual Pack,Shooter
BlazBlue: Calamity Trigger,Fighting
Nyaruko-San: Nafushigatai Game no You na Mono,Adventure
Agatha Christie's The ABC Murders,Adventure
Samurai Warriors: Sanada Maru,Action
Sengoku Basara 2 Heroes,Action
Soshite Kono Uchuu ni Kirameku Kimi no Shi XXX,Adventure
Victory Spike,Sports
Harry Potter and the Chamber of Secrets,Action
Double Sequence: The Q-Virus Invasion,Puzzle
Brothers in Arms: Furious 4,Shooter
MXGP 2,Racing
Densetsu no Yuusha no Densetsu: Legendary Saga,Role-Playing
Hi Hi Puffy AmiYumi: The Genie & the Amp,Action
Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,Adventure
Order Up!!,Action
Marvel: Ultimate Alliance,Role-Playing
Dance with Devils,Action
Battle Worlds: Kronos,Strategy
Hiiro no Kakera: Shin Tamayori Hime Denshou Portable,Adventure
Kao the Kangaroo,Platform
Jewel Quest II,Puzzle
Builder's Block,Strategy
Seisou no Amazones,Role-Playing
Mahjong Taikai IV,Misc
F.E.A.R. Perseus Mandate,Shooter
Farming Simulator 15 Expansion Pack,Action
Lumo,Puzzle
Chou Ezaru wa Akai Hana: Koi wa Tsuki ni Shirube Kareru,Action
Agarest Senki: Re-appearance,Role-Playing
Military History: Commander - Europe at War,Strategy
Ultraman Fighting Evolution 0,Fighting
Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box,Simulation
Deus Ex,Role-Playing
Aquaman: Battle for Atlantis,Action
Jinsei Game Q DS: Shouwa no Dekigoto,Misc
Strider (2014),Platform
Doraemon Wii: Himitsu Douguou Ketteisen!,Misc
Goku Makaimura Kai,Platform
No Fate! Only the Power of Will,Adventure
Captain Morgane and the Golden Turtle,Adventure
Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita,Role-Playing
PDC World Championship Darts 2009,Sports
Crows: Burning Edge,Action
Simple DS Series Vol. 41: The Bakudan Shori-Han,Action
Nitroplus Blasterz: Heroines Infinite Duel,Fighting
Kurogane Kaikitan,Adventure
Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,Misc
"Hanayaka Kana, Ware ga Ichizoku",Adventure
Mamoru-kun wa Norowarete Shimatta!,Shooter
Myself; Yourself,Adventure
Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku,Strategy
Chaos;Head Noah,Adventure
Curse of the Amsterdam Diamond,Puzzle
PDC World Championship Darts 2008,Sports
Dokuro,Action
Starry ? Sky: After Autumn,Misc
Dragon Quest X: All in One Package,Role-Playing
Tiger Woods PGA Tour 2005,Sports
Slide Adventure: Mag Kid,Action
My Little Baby,Simulation
Smuggler's Run,Racing
Jan Sangoku Musou,Misc
Brothers Conflict: Precious Baby,Action
Kono Aozora ni Yakusoku o: Melody of the Sun and Sea,Adventure
Fatal Fury: Battle Archives Volume 1 (JP sales),Fighting
Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis,Misc
Kamaitachi no Yoru 2: Tokubetsu Hen,Adventure
CT Special Forces 2: Back in the Trenches,Shooter
Durarara!! Relay,Action
Root Double: Before Crime After Days,Action
ef - a fairy tale of the two.,Adventure
Sonic & All-Stars Racing Transformed,Racing
FairlyLife: MiracleDays,Adventure
Goat Simulator,Simulation
Death Connection Portable,Adventure
Surf's Up,Sports
Rainbow Islands: Revolution,Action
TimeShift,Shooter
Rakushou! Pachi-Slot Sengen 4,Misc
Chaos;Child,Adventure
Moe Moe 2-Ji Daisenryaku 2,Strategy
Tsuyo Kiss 3 Portable,Action
Championship Manager 2010,Sports
Moto Racer Advance,Racing
Dynasty Warriors: Eiketsuden,Action
Duel Masters: Shadow of the Code,Misc
Freaky Flyers,Racing
The Chronicles of Riddick: Assault on Dark Athena,Shooter
Happy Dance Collection,Misc
Army Men: Air Combat - The Elite Missions,Shooter
Rally Championship,Racing
Binary Star,Adventure
Conflict: Denied Ops,Shooter
Legend of Kay Anniversary,Action
Musou Tourou,Strategy
Gakuen Hetalia,Adventure
Really? Really! DS,Adventure
Daiya no Kuni no Alice: Wonderful Mirror World,Adventure
FlatOut: Ultimate Carnage,Racing
Touch Detective 3: Does Funghi Dream of Bananas?,Adventure
Battlestations: Midway,Strategy
Mario vs. Donkey Kong: Tipping Stars,Puzzle
Tringo,Puzzle
Jam Sessions: Sing and Play Guitar (jp sales),Misc
Cities: Skylines Snowfall,Simulation
RalliSport Challenge(JP sales),Racing
Ultraman Fighting Evolution 3,Fighting
Rondo of Swords (jp sales),Role-Playing
Element Hunter,Role-Playing
R.B.I. Baseball 2016,Sports
Greg Hastings' Tournament Paintball Max'd,Shooter
Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable,Adventure
Whac-A-Mole,Puzzle
Nakayoshi All-Stars: Mezase Gakuen Idol,Misc
Kamigami no Asobi InFinite,Adventure
Fullmetal Alchemist: Prince of the Dawn,Adventure
H2O+: Footprints in the Sand,Adventure
Grooverider: Slot Car Thunder,Racing
Fashionable Puppy: Oshare na Koinu DS,Simulation
Sekirei: Mirai Kara no Okurimono,Adventure
Ultimate Board Game Collection,Misc
The Humans: Meet the Ancestors!,Puzzle
Jambo! Safari Animal Rescue,Simulation
Dinotopia: The Sunstone Odyssey,Action
Dungeons & Dragons: Neverwinter Nights - Complete,Misc
Idol Janshi Suchie-Pai IV,Misc
Natsuzora no Monologue,Adventure
Kenka Banchou Portable,Action
The Train Giant,Strategy
Inversion,Shooter
Monster Jam,Racing
Turbo: Super Stunt Squad,Sports
Ishin Renka: Ryouma Gaiden,Adventure
NHL 2K7,Sports
Act of Aggression,Strategy
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,Adventure
Powerdrome,Racing
Fallout Anthology,Action
Monster Bomber,Puzzle
Hakuouki: Shinsengumi Kitan,Adventure
Fate/kaleid liner Prisma Illya,Action
Young Justice: Legacy,Action
Wand of Fortune,Adventure
Arabians Lost: The Engagement on Desert,Adventure
TrackMania Turbo,Action
Minds and Mystery: 5 Game Pack,Action
S.Y.K: Shinsetsu Saiyuuki Portable,Adventure
Cross Edge Dash,Role-Playing
"Crouching Tiger, Hidden Dragon",Action
Meru Purana,Strategy
Fullmetal Alchemist: Trading Card Game,Misc
Super Bubble Pop,Puzzle
Gobliiins 4,Adventure
Akatsuki no Amaneka to Aoi Kyojin,Strategy
Myst,Adventure
John Daly's ProStroke Golf,Sports
Chaos;Child,Adventure
Darkened Skye,Adventure
Sakura-Sou no Pet na Kanojo,Adventure
Cartoon Network Battle Crashers,Action
Wand of Fortune: Mirai e no Prologue,Adventure
Nova Usagi no Game de Ryuugaku!? DS,Misc
Heart no Kuni no Alice,Adventure
San-X: Chara Sagashi Land,Action
Petz: Hamsterz Life 2,Misc
Juiced 2: Hot Import Nights,Racing
Poker for Dummies,Misc
Super Dungeon Bros,Action
Command & Conquer Renegade,Shooter
Memories Off,Adventure
Tenchu San Portable,Action
Pippa Funnell 2: Farm Adventures,Simulation
Ride,Racing
Vitamin X,Adventure
The Wild West,Action
thinkSMART: Chess for Kids,Misc
Saint Seiya Omega: Ultimate Cosmo,Fighting
God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7,Action
Dungeon Explorer: Warriors of Ancient Arts,Role-Playing
"Sakigake!! Otokojuku - Nihon yo, Kore ga Otoko Dearu!",Fighting
Sherlock Holmes: The Devil's Daughter,Adventure
Root Letter,Adventure
River City Ransom SP,Action
Aladdin Magic Racer,Racing
Shin Hayarigami 2,Adventure
Teenage Mutant Ninja Turtles (3DS),Action
Time Leap,Adventure
The Godfather (JP sales),Action
World Heroes Anthology,Fighting
Ride 2,Racing
Ride 2,Racing
Art Academy: Home Studio,Misc
th!nk Logic Trainer,Puzzle
Colin McRae Rally 04,Racing
"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",Sports
Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken,Adventure
Routes PE,Adventure
Railfan,Simulation
SoniPro,Adventure
Rugby World Cup 2015,Sports
Akatsuki no Goei Trinity,Adventure
Tropico 3: Gold Edition,Strategy
ESPN NBA 2Night 2002,Sports
Virtua Quest,Role-Playing
Icewind Dale II,Role-Playing
Golden Time: Vivid Memories,Adventure
Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable,Adventure
Dungeons 2,Role-Playing
Tenjin Ranman: Happy GO Lucky!!,Adventure
Pro Evolution Soccer 2010,Sports
Hoshigami: Ruining Blue Earth Remix,Role-Playing
Carmageddon: Max Damage,Action
Getsuei Gakuen: kou,Adventure
Alone in the Dark,Adventure
Rugby League Live 3,Action
The Cages: Pro Style Batting Practice,Sports
Zettai Kaikyuu Gakuen: Eden with Roses and Phantasm,Adventure
Hotel Giant DS,Simulation
Clive Barker's Jericho,Shooter
Shin Sangoku Musou 4 Special,Action
Grand Prix Legends,Racing
Bullet Soul: Tama Tamashii,Shooter
G1 Jockey 4 2007,Sports
"Element Girl: Love, Fashion and Friends",Adventure
Heart no Kuni no Alice: Wonderful Twin World,Adventure
Assassin's Creed Chronicles,Action
Madagascar: Escape 2 Africa,Action
Wade Hixton's Counter Punch,Sports
MotoGP 14 ,Racing
Junjou Romanchika: Koi no Doki Doki Daisakusen,Adventure
Sega Rally Revo,Racing
Superstars V8 Racing,Racing
Winning Eleven: Pro Evolution Soccer 2007,Sports
Shin Koihime Musou: Otome Taisen * Sangokushi Engi,Adventure
Farming Simulator 2014,Simulation
"Horse Life 4: My Horse, My Friend, My Champion",Action
Heart no Kuni no Alice,Adventure
Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou,Fighting
Juggler DS,Misc
Naruto Shippuden: Ultimate Ninja Storm Collection,Action
Katekyoo Hitman Reborn! Kindan no Yami no Delta,Action
Transformers: Prime,Action
Amnesia Later,Misc
Outdoors Unleashed: Alaska 3D,Sports
Razor Freestyle Scooter,Sports
Vitamin Y,Adventure
Egg Mania: Eggstreme Madness,Puzzle
Magicians Academy,Role-Playing
Memories Off #5: Togireta Film,Adventure
Luxor: Pharaoh's Challenge,Puzzle
The Eye of Judgment: Legends,Strategy
Exstetra,Role-Playing
Lucian Bee's: Resurrection Supernova,Adventure
King's Bounty: Armored Princess,Role-Playing
The Amazing Spider-Man (DS & Mobile Versions),Action
Smart Boy's Winter Wonderland,Misc
Captain Rainbow,Adventure
DoDonPachi Daifukkatsu: Black Label,Shooter
Space Raiders,Shooter
"Shinobi, Koi Utsutsu: Setsugetsuka Koi Emaki",Action
Ishin no Arashi: Shippuu Ryuumeden,Strategy
Dengeki Gakuen RPG: Cross of Venus Special,Role-Playing
Muv-Luv Alternative,Simulation
Irotoridori no Sekai: World's End Re-Birth,Action
Taishou x Alice: All in One,Adventure
Transformers: Fall of Cybertron,Action
Farming 2017 - The Simulation,Simulation
Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,Action
Case Closed: One Truth Prevails,Adventure
Slotter Mania P: Tetsuya Shinjuku vs Ueno ,Misc
Bomberman,Puzzle
Hitman (2016),Action
Micro Machines V4,Racing
Who Wants to be a Millionaire: 2nd Edition,Misc
Winx Club: Saving Alfea ,Action
Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,Misc
